,cervix_area,os_area,walls_area,speculum_area,artifacts_area,cervix_artifacts_area,os_artifacts_area,walls_artifacts_area,speculum_artifacts_area,cervix_specularities_area,os_specularities_area,walls_specularities_area,speculum_specularities_area,specularities_area,area_h_max_diff,rgb_cervix_r_mean,rgb_cervix_r_std,rgb_cervix_r_mean_minus_std,rgb_cervix_r_mean_plus_std,rgb_cervix_g_mean,rgb_cervix_g_std,rgb_cervix_g_mean_minus_std,rgb_cervix_g_mean_plus_std,rgb_cervix_b_mean,rgb_cervix_b_std,rgb_cervix_b_mean_minus_std,rgb_cervix_b_mean_plus_std,rgb_total_r_mean,rgb_total_r_std,rgb_total_r_mean_minus_std,rgb_total_r_mean_plus_std,rgb_total_g_mean,rgb_total_g_std,rgb_total_g_mean_minus_std,rgb_total_g_mean_plus_std,rgb_total_b_mean,rgb_total_b_std,rgb_total_b_mean_minus_std,rgb_total_b_mean_plus_std,hsv_cervix_h_mean,hsv_cervix_h_std,hsv_cervix_s_mean,hsv_cervix_s_std,hsv_cervix_v_mean,hsv_cervix_v_std,hsv_total_h_mean,hsv_total_h_std,hsv_total_s_mean,hsv_total_s_std,hsv_total_v_mean,hsv_total_v_std,fit_cervix_hull_rate,fit_cervix_hull_total,fit_cervix_bbox_rate,fit_cervix_bbox_total,fit_circle_rate,fit_circle_total,fit_ellipse_rate,fit_ellipse_total,fit_ellipse_goodness,dist_to_center_cervix,dist_to_center_os,consensus
0,0.344646643924,0.13609313014500432,0.0475217077917,0.4779483870435563,0.3551929106405996,0.055917294645608136,0.0,0.056830638197594985,0.010422049124452975,0.0016038445470350298,0.0,0.0,0.2332756886821442,0.2960914185895555,0.41949657930692236,0.2262874898997295,0.26890974134087375,0.17609035378368132,0.25365941614900195,0.4829398581152273,0.4779129416042761,0.3731978044123857,0.5284890576566664,0.669210581952221,0.5258968852988579,0.6170621656995403,0.690272922161761,0.324054832077943,0.5303906709951515,0.005883929548884977,0.4485997435838126,0.5306860760350709,0.5178772706404253,0.35071158918056994,0.6008029985057153,0.6384362753450404,0.7733118470395917,0.19507336859630842,0.7935359041792628,0.8454366444951124,0.9628470272475329,0.6882499839763313,0.3390859465556076,0.4829343900693935,0.4779966656249253,0.8706840190330808,0.9514553197096376,0.6484321695707381,0.35911062165487534,0.5307512328870974,0.5181168402793992,0.9088063433066399,0.3760560427229785,0.8379185272754903,0.40959295091377274,0.7628101279895503,0.3181054720833326,0.902270728658272,0.38033131413003274,0.1714062594561748,0.265933124525,0.346293520553,1.0
1,0.165329348089,0.0,0.0482355966485,0.8370043860301664,1.0,0.02367257615143285,0.0,0.12725475367130776,1.0,0.04881341906177839,0.0,0.0,0.1494759282314047,0.33797947448911453,0.0,0.3581761118576878,0.41502295835890307,0.28375424477930916,0.39853980184425075,0.5376300154660899,0.5520264109103428,0.4069647659724146,0.5940982705030389,0.9492620922354141,0.7313732719703787,0.8868411011168448,0.9736365807795393,0.461631230173424,0.5488734946678461,0.20599417786635005,0.5521460061473322,0.5673487855825093,0.4622761971345068,0.4482213092611814,0.6050404895741992,0.8269313705408368,0.8332696784687904,0.4679147915719829,0.949199125000945,0.8335936453530862,0.9542109006230144,0.5337915901534229,0.3171578007042947,0.5376215385715105,0.552165886855717,0.8688476112450927,0.9376896748026691,0.5214390636906289,0.30831773640382587,0.5675855468302672,0.4629783140905196,0.8377158359628557,0.1957055290389867,0.6416402463140635,0.25658931638201454,0.6287003251169074,0.18514833254161842,0.83821164510966,0.19639081013158957,0.2502564161590682,1.0,0.283059065005,0.0
2,0.457010481015,0.07429000677954864,0.242887859003,0.352985202195592,0.0,0.0,0.0,0.0,0.0,0.021134363672835083,0.0,0.0,0.22572671980272419,0.22101317417540328,0.42942398255130143,0.23687757836887982,0.33078889797424926,0.16096833202477454,0.27928080680033185,0.48129199317722426,0.6138525534879209,0.3134660003375243,0.5663267206237659,0.6645075951591638,0.659306446669844,0.5042658641810198,0.7370861797150704,0.34658376934361773,0.4758099643037053,0.09372969261695292,0.4413346670339016,0.611494899451584,0.5782527477045185,0.4189375163514809,0.6847503510658249,0.6994142281328578,0.7273888417700971,0.36684818957218646,0.8133883626725877,0.85139113316572,0.9602796948699036,0.6703184852061441,0.328049968627209,0.4812857382008099,0.6139888062665493,0.8686548420309914,0.9616199925870585,0.6597420099849703,0.3138308924462871,0.611505804236776,0.5783977274675877,0.9043244067255993,0.5011315844647493,0.741658086589005,0.613624423559405,0.8014000269847682,0.40150443263935104,0.8622551611636569,0.5277342199605228,0.19040575782499755,0.518739790716,0.419375124606,0.0
3,0.513243865826,0.25236522940324563,0.213780870156,0.4175921777105093,0.15870690319422492,0.0,0.0,0.022986398247317654,0.007401404693541298,0.015508687688982474,0.0,0.007611464525168238,0.0,0.008661474634252082,0.17034121817887757,0.2788224196083041,0.30173655411278616,0.23100190668321113,0.3042913844051458,0.5099898026938691,0.537846703964174,0.38000786787528196,0.5676468772609992,0.6254471596812217,0.4407647037700986,0.6168485186509811,0.6260118729473058,0.33921661236752926,0.24014388102729464,0.3073803029502392,0.3371186806745327,0.5727131298420299,0.38773713169261415,0.5157405475107772,0.5785774460462574,0.6645543870778744,0.3428257520049233,0.793878018318881,0.61018595869401,0.8729219857687002,0.9555322728003615,0.6402637273903904,0.33496402430721095,0.5100087417280177,0.5378352614987603,0.8674478361682302,0.9424975434463593,0.6437851520030753,0.26415667561255635,0.5727341574172836,0.38769396518363486,0.9370072596499094,0.543163626497177,0.8487889874884441,0.6021493813920978,0.7814450689499107,0.46242238490102566,0.903784381607748,0.5654364927021405,0.1488407297268243,0.347202216044,0.36167198655,1.0
4,0.390319467815,0.41776895499097433,0.272883628373,0.6193544985706776,0.0,0.0,0.0,0.0,0.0,0.002359917019651356,0.0,0.0073415233058268395,0.19416252293463224,0.3181090326807776,0.7048339315683931,0.22603782200307374,0.24625139447319155,0.18649430710679232,0.24714192419550812,0.4439529019424549,0.4586233177003752,0.3348725133595926,0.49138384717117495,0.6563449845404533,0.4174759000923123,0.6829695720613463,0.6399568492574147,0.3421718567499293,0.5400141878725307,0.02536213641473816,0.4652583405557651,0.5437227100995328,0.48313991260541594,0.39738671133123094,0.596205598354948,0.6766904009634921,0.7562717435733096,0.2877879832663692,0.8114865803502193,0.8393514318001504,0.9540749210461056,0.648122736591067,0.3981425658261474,0.44396933339848443,0.4586175556750597,0.8639772044275986,0.9472077319211972,0.6388552866711974,0.36847532445148956,0.543770705575711,0.4833907624579389,0.9412267755540942,0.411221494554767,0.8761562826850112,0.4436278952593309,0.7887756737613013,0.3484016807516813,0.8972194536784902,0.4331580899333963,0.12342259665140076,0.437851921322,0.673195750808,1.0
5,0.553354263188,0.41854878839296944,0.0943145082288,0.0,0.0,0.0,0.0,0.0,0.0,0.06592907780937003,0.0,0.0,0.0,0.0360288230584715,0.576363131678566,0.23385915985770345,0.36695837060508235,0.13977704988839262,0.28698704941021064,0.4521517347421257,0.45988381094012637,0.34412033997658437,0.49838127087339706,0.6359525218308236,0.5798264406689307,0.5230585950084847,0.6861384433483327,0.3037823644777037,0.25384970116629657,0.2381848071162093,0.3182135085479028,0.5371532600695372,0.34956762926101287,0.4950213628792732,0.5369048216105815,0.6132496147214817,0.41141263940924555,0.6110628558316533,0.6074690235567413,0.851176612320442,0.9559861642612296,0.6582025991075567,0.3867524885775352,0.4521599840460268,0.4600798907787756,0.8694245436060052,0.9596496778553446,0.6600165434512217,0.26576756826079145,0.5371547772696518,0.34965177237604583,0.9663712119061573,0.567817984484393,0.782588748382168,0.7041251778099822,0.9299964227672967,0.4189242674881573,0.9313642341908107,0.5915733517248407,0.08490379036814467,0.558538696361,0.310021227798,1.0
6,0.543617702763,0.26191951482663334,0.329240978817,0.14401797221073648,0.10507625120489063,0.3280768556065988,0.000442622053236089,0.0,0.0,0.03958806938761396,0.0,0.0,0.0,0.02125336632937213,0.29020865426010306,0.2704930730017085,0.35239294380494524,0.195820579193954,0.3118457894877019,0.502821937414091,0.566964561139885,0.3590814546486304,0.5702372117165131,0.749853351237577,0.6343660202679247,0.6557465599466342,0.7904470464552964,0.3158383250080792,0.2567378363640803,0.25450793332367266,0.32782070810871045,0.49926310235766214,0.45452062081096817,0.3561624648550336,0.5518946408951687,0.6227428798507273,0.49059709009234276,0.5274272010520655,0.6508780671737289,0.8445639975504761,0.9514754560581589,0.627237614212654,0.3990704413503802,0.503040755907718,0.566194526957796,0.8725814605146198,0.9387317699553704,0.6030397278568996,0.30090479226648614,0.49953426361302516,0.45406518982293664,0.9381900409365203,0.5745828245831779,0.7736288662929942,0.6997471496731112,0.8995429786689224,0.42548593619424085,0.9251004540045551,0.5850993226668653,0.1133707951544329,0.292184922897,0.269307551762,1.0
7,0.510725932467,0.4738686845435853,0.11322665037799999,0.3513758006964464,0.1675858186155479,0.5499438777573871,0.45358901060234635,0.0,0.0,0.07756496857723091,0.15522289817869103,0.0,0.0,0.03912220685641867,0.4401865713035709,0.24017414274367296,0.44904059936552565,0.10934526823553811,0.3148688422396808,0.44055900030438505,0.7151910520079144,0.22179814162348027,0.5625677235626592,0.6557681977210121,0.7655584003132181,0.4067219568478741,0.770697693257848,0.312505651723245,0.2913386046827468,0.21615169716011337,0.34004874644400684,0.5012796060431931,0.47424322845596084,0.3432567863314584,0.5614189387360231,0.6158507182715345,0.5018753837546267,0.5002287835646966,0.6514772088320451,0.8485202668112718,0.9395592882111058,0.619353206672146,0.4970208359084082,0.4407071781564026,0.7150619693310457,0.8709397575688259,0.9427086400513218,0.6125688035736429,0.31564433384756685,0.5014123770026199,0.47411438117380633,0.9242726682373391,0.5479458812792943,0.8115370193693725,0.6267001342601075,0.8244389778635249,0.43615708399113207,0.9080229545837194,0.5600360463523624,0.1478885199851067,0.415107061954,0.337638926981,1.0
8,0.512959762912,0.7799097939655995,0.251530554179,0.295395460886341,0.0,0.0,0.0,0.0,0.0,0.09410941252801826,0.013473219437894205,0.0,0.7936951403230753,0.6660965135745608,0.20379406568662717,0.31706305708848626,0.46846298023879246,0.20327795237693924,0.38098867052536,0.3961358587062289,0.4524318935963842,0.280444630372668,0.45090788750111255,1.0,0.7023232488835237,0.9881474760376348,1.0,0.5525373134573092,0.7135268087698386,0.19247725739040816,0.6846606042095833,0.5590397204207491,0.5629282826203416,0.3555103607113942,0.6399920808950958,1.0,0.6680839644929644,1.0,0.9892713203879413,0.7391140229708637,0.9289523928413773,0.45768648165720976,0.39885409348184087,0.4055026247274613,0.43707424290414293,0.801886081575801,0.8725468947992647,0.45019580533026476,0.30932908974972484,0.5657706156971439,0.5558912200504142,0.9678944272509998,0.5255392755397524,0.8553542492305266,0.597196833073168,0.9931031242945974,0.36366582315467977,0.9432999216262868,0.5414500523773517,0.07975686474859874,0.365340420176,0.461573698425,1.0
9,0.56502110273,0.44761853733020057,0.340475427289,0.05473633402891468,0.0,0.0,0.0,0.0,0.0,0.009326451491390676,0.0,0.0,0.293907267191357,0.047638110488410226,0.14690671050162615,0.22123787428788974,0.2623342166438842,0.17243331028537204,0.24783866072891936,0.555962471952836,0.3263970680827149,0.5247181323418683,0.5439170671589314,0.6562452307589003,0.33188942556542705,0.7505203695744045,0.6076326682069199,0.2955135560679239,0.2795636746230403,0.20051112993194073,0.3232687038187022,0.6482299484782926,0.34293868088035434,0.6606711991465659,0.6157442081575794,0.6408071289541201,0.388848107832773,0.691007374522589,0.6155952401082433,0.8492483114019158,0.974169275685375,0.7473019623174854,0.27965806186097075,0.5559516319872797,0.3264685463305832,0.866406522154729,0.9775575394159834,0.73368890709422,0.2240383741242057,0.6482181776302235,0.3430102378520769,0.9229888075259729,0.6070411070414705,0.8206409197165547,0.685633001423106,0.7704489910256701,0.5163382689393425,0.9119625110036196,0.6168968905139293,0.20069628558915578,0.275810260803,0.295973230281,1.0
